post_url,post_text,comment_author,comment_text
https://www.threads.com/@knews_taiwan/post/DQEPc8-EuuB,,,"knews_taiwan
閃兵藝人
2025-10-21
knews.com.tw/news… 
2
/
2
knews.com.tw
陳柏霖閃兵50萬交保！認了「年少做出取巧荒謬選擇」　棒棒堂小杰道歉了｜知新聞
17
1
3"
https://www.threads.com/@knews_taiwan/post/DQEPc8-EuuB,,,"hikinglover.hou
2025-10-21
王大陸花360，陳柏霖才花10萬，是我也笑出來
153
2
1"
https://www.threads.com/@knews_taiwan/post/DQEPc8-EuuB,,,"routine__2023
2025-10-21
超討厭陳柏霖 
去年上podcast宣傳電影，態度有夠跩、各種句點主持，對他很反感。
交保後的採訪，想面對早就面對了，無言
102
5"
https://www.threads.com/@applepiehouse/post/DQGxp1rkUvV,,,"applepiehouse
2025-10-22
昨天陳柏霖交保出來的時候說：「謝謝檢警讓我面對年少時候做出很取巧、荒謬的選擇。」
有人說這句話很浪漫（蛤？）
浪漫個鬼？閃兵被抓還能嘻嘻哈哈不當一回事，不愧是和勝利在夜店玩在一起的男人。 
1
/
2
4,168
125
128
277
熱門
查看動態"
https://www.threads.com/@applepiehouse/post/DQGxp1rkUvV,,,"applepiehouse
2025-10-22
·
作者
你們信陳柏霖不知道勝利的事情還是信我是武則天 🙂
219
2
5"
https://www.threads.com/@applepiehouse/post/DQGxp1rkUvV,,,"ot_fan
2025-10-22
看到有人說陳柏霖形象很好
我都 ◉⁠‿⁠◉ (⁠✷⁠‿⁠✷⁠)
96
3"
https://www.threads.com/@applepiehouse/post/DQGxp1rkUvV,,,"applepiehouse
2025-10-22
·
作者
陳柏霖、柯震東、王大陸、房祖名 ✅
119
1
2"
https://www.threads.com/@applepiehouse/post/DQGxp1rkUvV,,,"shiuerou
2025-10-22
😌
bahbahmeat
2025-10-22
陳柏霖真的裝模作樣界第一把交椅
33
2"
https://www.threads.com/@applepiehouse/post/DQGxp1rkUvV,,,"bahbahmeat
2025-10-22
陳柏霖真的裝模作樣界第一把交椅"
https://www.threads.com/@applepiehouse/post/DQGxp1rkUvV,,,"peiyin_cai
2025-10-22
陳柏霖形象一直都不錯欸原來都是假象
22
2
1"
https://www.threads.com/@bahbahmeat/post/DQF5AzkD-wm,,,"bahbahmeat
2025-10-22
陳柏霖真的裝模作樣界第一把交椅
1.4 萬
401
189
1,450
熱門
查看動態"
https://www.threads.com/@bahbahmeat/post/DQF5AzkD-wm,,,"luozhudi
2025-10-22
Hebe多年前曾在康熙來了說陳柏霖私下的樣子根本不是大眾面前的那個樣子（說的時候表情滿耐人尋味的那樣）。
3,279
15
1
147"
https://www.threads.com/@bahbahmeat/post/DQF5AzkD-wm,,,"applepiehouse
2025-10-22
陳柏霖：會和勝利一起泡夜店的台灣男藝人
（還有王大陸、柯震東，意不意外啊 🤡）
879
2
4
45"
https://www.threads.com/@bahbahmeat/post/DQF5AzkD-wm,,,"irene_chouchou
2025-10-22
我以前看「我可能不會愛你」還蠻喜歡他的說🥲⋯後來新聞報導他跟房祖名一些吸毒的朋友常常在一起，他朋友圈似乎有點複雜⋯人家都說朋友圈可以顯示一個人的本性，我就漸漸覺得是不是陳柏霖本性也是⋯唉，大仁哥那部戲形象真的太好了🥹 之前真的蠻喜歡他的
642
7
12"
https://www.threads.com/@_yummy_tw/post/DQDwHvdEcEP,,,"_yummy_tw
2025-10-21
快訊／陳柏霖坦承花了 10 萬
偽造高血壓證明閃兵。
這⋯⋯⋯⋯🫠🫠沒形象了🙃 
1
/
2
1,770
75
14
76
熱門
查看動態"
https://www.threads.com/@_yummy_tw/post/DQDwHvdEcEP,,,"_yummy_tw
2025-10-21
star.setn.com/news… 
2
/
2
star.setn.com
快訊／閃兵遭拘提到案　陳柏霖坦承花了10萬偽造高血壓證明 | 娛樂星聞
21
1
1"
https://www.threads.com/@_yummy_tw/post/DQDwHvdEcEP,,,"max_sunnyboy
2025-10-21
陳柏霖「我可能不會當兵」
9"
