comment_id,用戶名稱,留言內容,留言時間
341,賴志峰,Wei Wei,所以國民應盡的義務可以使用非法手段閃兵？？
342,Senberg Hei,Wei Wei,逃兵是事實啊 你幹嘛那麼氣
343,たて わく,Wei Wei,人家愛留言，礙到你?
344,柯達,我只知道情勒不犯法,逃兵犯法
345,Danny Cheng,Wei Wei,我只知道支持閃兵的護航仔一定沒我的高尚啦 看不慣我就封鎖 不礙你眼啦 滾吧
346,頭號粉絲,Wei Wei,Danny Cheng
347,Danny Cheng,Wei Wei,用你的邏輯
348,頭號粉絲,改變,我覺得將心比心年輕誰不會做錯事，達達哥energy 是最棒的
349,呂宜軒,夜楓,公老
350,韓智凱,陳絕區,假帳號仔，沒有大頭貼嘖
351,Lin Wei,Lin Huang,標準的馬後炮
352,張又仁,林巧琤,閉嘴
353,無名氏,Def Def,"笑死..在這邊打一大串是要給鬼看喔~要討論政治去政治人物底下留言,不要在這邊汙染"
354,張又仁,Meimei Chiu,沒妳的事閉嘴可以不可以
355,Boom Chen,Meimei Chiu,不用當兵在那邊講幹
356,Meimei Chiu,Boom Chen,立場不同不然你來用衛生棉講幹話也不干你的事。
357,Alen Pct,Meimei Chiu,2年
358,Meimei Chiu,浦擎天,那個年代的藝人不是他們可以決定的吧？有時候演藝圈的大環境又不是一般人能決定，￼￼如果經紀公司要他們這樣做，他們也能決定嗎？詐騙集團也太誇張吧￼，我是女生當然不用當兵，￼你也可以來當女生，￼那你也不用當兵啊，但是你會有月經要買很多衛生棉下面每個月都流血，當女人也沒有比較輕鬆好嗎￼？不要一副看扁的女人的樣子￼，你媽也是女人，￼你也不用講那麼輕鬆好嗎？￼男人當兵是你應盡的義務￼，我現在就事論事￼，也不需要來提醒我，￼難道你就都不會犯錯是嗎￼？每個人都有言論自由，當兩年兵是傻逼那你就是說所有軍人都是傻逼嗎？更何況你這個上海來的帳號誰知道你是不是詐騙集團￼￼。
359,張又仁,曾琬淨,不要
360,何來,曾琬淨,對你就是腦粉，女人把當兵想的很輕鬆
361,鍋燒麵,Alan Zheng,跑什麼？人家都趕快回來台灣了。哪裡看到他跑了？
362,水夜藍,鍋燒麵,對阿 台灣殺人犯都不跑了 他何必跑XD
363,何來,蔡恩希,笑死腦粉女
364,Phoenix Wang,周躺郝,這廝應該也差不多該被敲門了，總有一天等到他。
365,頭號粉絲,Miko Yao,Phoenix Wang
366,Peter Lin,Def Def,閃尿有黨證哦
367,Danny Cheng,Def Def,支持快點辦他 拜託
368,頭號粉絲,蔡恩希,何來
369,頭號粉絲,蔡恩希,何來
370,何來,蔡恩希,妳們還敢談因果？報應？
371,頭號粉絲,蔡恩希,何來
372,Peter Lin,陳彤,人家不會去偽造
373,Alen Pct,鄭玲玲,2年
374,刁路佐,盧薇琪,那台灣是全球第一個不用服役的國家欸你要不要簽
375,Hao Kuan,Aesop Kuo,藝人比較倒楣 這三個為什麼不用當兵！
376,楊文生,Aesop Kuo,我猜是在轉移關稅談判問題。
377,En-wei Jhu,Aesop Kuo,他哪位 他算老幾 只是舔共賣台
378,邱彼德,Tang Hung-Chih,是的 所以只能摸摸鼻子硬當
379,邱彼德,吳建昇,我以前在屏東的某個營區新訓，該環境真的很讓人難忘，班長還會故意玩兵，講好聽一點是很難忘，講難聽一點就是體驗一次就夠了 死都不想再體驗一次
380,Meimei Chiu,張又仁,才沒你的事才閉嘴己封鎖滾
381,韓智凱,倪浩哲,不然你去當阿？酸民
382,韓智凱,Sato Ai,你可以不要看，有人逼你看嗎
